Stethoscope	ECG
-1.00769	-0.116882
-0.864868	-0.106506
-0.281982	-0.0921631
0.350342	-0.0759888
0.65033	-0.0619507
0.544739	-0.050354
0.167847	-0.0402832
-0.254517	-0.038147
-0.513306	-0.0457764
-0.523071	-0.0601196
-0.314026	-0.0778198
-0.0512695	-0.0958252
0.123901	-0.108948
0.203247	-0.112915
0.19104	-0.109863
0.105286	-0.104675
0.00701904	-0.0970459
-0.0595093	-0.085144
-0.0637817	-0.0750732
-0.00396729	-0.0671387
0.0793457	-0.0570679
0.108032	-0.0488281
0.0762939	-0.0469971
0.0213623	-0.0482178
-0.022583	-0.0509644
-0.0482178	-0.0561523
-0.0845337	-0.0656128
-0.0958252	-0.0769043
-0.0558472	-0.085144
0.015564	-0.0854492
0.0909424	-0.0747681
0.105591	-0.0592041
-0.00152588	-0.0442505
-0.0112915	-0.0308228
0.141907	-0.020752
0.200195	-0.0109863
0.0787354	-0.00213623
-0.0912476	0.00549316
-0.185242	0.0119019
-0.202026	0.0170898
-0.159302	0.0158691
-0.0558472	0.00549316
0.0628662	-0.0106812
0.1297	-0.0241089
0.10498	-0.0311279
0.0286865	-0.0314331
-0.0177002	-0.0238037
-0.0308228	-0.0128174
-0.015564	-0.00305176
-0.0088501	0.00335693
-0.0305176	0.012207
-0.0515747	0.0299072
-0.0506592	0.0518799
-0.0164795	0.0714111
0.0305176	0.0869751
0.0531006	0.102844
0.0424194	0.118408
0.0201416	0.132751
0.0201416	0.144043
0.0088501	0.14801
-0.0195313	0.140991
-0.0308228	0.124817
-0.00335693	0.110779
0.0338745	0.100403
0.0256348	0.0912476
-0.0140381	0.0814819
-0.0378418	0.0695801
-0.00671387	0.0598145
0.050354	0.0616455
0.0415039	0.0784302
-0.0326538	0.10437
-0.109558	0.136414
-0.120239	0.166931
-0.0509644	0.188904
0.0341797	0.198364
0.0842285	0.196838
0.098877	0.187683
0.0814819	0.178528
0.0393677	0.171204
0.0125122	0.158691
0.00366211	0.141602
-0.0228882	0.124512
-0.0512695	0.113525
-0.0683594	0.114136
-0.0637817	0.126648
-0.0192261	0.141602
0.0299072	0.150757
0.067749	0.151672
0.088501	0.144043
0.0634766	0.129089
-0.00213623	0.113525
-0.0735474	0.0921631
-0.0759888	0.0643921
0.0112915	0.03479
0.085144	0.010376
0.0872803	-0.00640869
0.0131226	-0.0210571
-0.0842285	-0.0302124
-0.0924683	-0.0280762
-0.0531006	-0.0189209
-0.0357056	-0.00854492
-0.0308228	0.000305176
-0.0457764	0.00671387
-0.0500488	0.0131226
-0.0387573	0.020752
-0.0634766	0.0265503
-0.107422	0.0271606
-0.124817	0.0216675
0.0222778	0.0140381
0.216675	0.00701904
0.276489	0.000915527
0.314026	-0.00457764
0.330505	-0.00701904
0.227356	-0.00854492
-0.0839233	-0.0106812
-0.397339	-0.0112915
-0.455627	-0.00671387
-0.330505	0.000305176
-0.172729	0.00396729
-0.00396729	0.00549316
0.139465	0.00854492
0.171204	0.0115967
0.085144	0.0125122
0.00366211	0.0149536
0.0387573	0.0198364
0.176086	0.0216675
0.270996	0.0195313
0.230408	0.0170898
0.0683594	0.0177002
-0.125732	0.0216675
-0.223999	0.0265503
-0.202026	0.0238037
-0.123596	0.0109863
-0.0372314	-0.00427246
0.0119019	-0.0149536
0.0357056	-0.0149536
0.0369263	-0.00640869
-0.00701904	0.00183105
-0.0372314	0.00366211
-0.0534058	-0.000305176
-0.0537109	-0.00244141
-0.012207	0
0.0106812	0.00335693
0.0262451	0.0106812
0.0518799	0.0247192
0.0497437	0.039978
0.0552368	0.0512695
0.0726318	0.0558472
0.0634766	0.0543213
0.0320435	0.0515747
-0.0234985	0.0515747
-0.0689697	0.0567627
-0.0698853	0.0634766
-0.0411987	0.0613403
0.0109863	0.0488281
0.0296021	0.0317383
-0.00396729	0.0161743
-0.0415039	0.00305176
-0.0701904	-0.00610352
-0.0576782	-0.0109863
-0.0100708	-0.0112915
0.0308228	-0.0088501
0.0473022	-0.000610352
0.0390625	0.0152588
0.0170898	0.0332642
0.00183105	0.0466919
0.00427246	0.0534058
0.00396729	0.0546265
-0.0146484	0.0506592
-0.0341797	0.0445557
-0.045166	0.03479
-0.0210571	0.0195313
0.0265503	0.000610352
0.0460815	-0.0161743
0.045166	-0.0247192
0.015564	-0.0234985
-0.0262451	-0.0161743
-0.0283813	-0.00457764
0.0012207	0.00854492
0.0390625	0.022583
0.0653076	0.0411987
0.0415039	0.0588989
0.00183105	0.0662231
-0.0128174	0.0674438
-0.00244141	0.0634766
0.00946045	0.0491333
0.0189209	0.0286865
0.0210571	0.00946045
0.00427246	-0.00366211
-0.0180054	-0.0112915
-0.045166	-0.0180054
-0.0802612	-0.0265503
-0.0875854	-0.0372314
-0.0488281	-0.0466919
0.00976563	-0.0543213
0.0692749	-0.0588989
0.0942993	-0.0604248
0.0598145	-0.0585938
-0.00823975	-0.0521851
-0.067749	-0.0387573
-0.107727	-0.0216675
-0.0976563	-0.00671387
-0.0424194	0.00579834
0.0198364	0.0158691
0.0671387	0.0247192
0.0802612	0.0323486
0.0686646	0.0369263
0.0231934	0.0369263
-0.0195313	0.03479
-0.0393677	0.0317383
-0.0375366	0.0274658
-0.0164795	0.022583
0.000305176	0.0180054
0.0234985	0.0109863
0.0415039	0.00335693
0.0396729	-0.0012207
0.0131226	-0.00457764
-0.0308228	-0.00671387
-0.0601196	-0.0088501
-0.0601196	-0.00915527
-0.0201416	-0.00946045
0.0372314	-0.0115967
0.071106	-0.0100708
0.0686646	-0.00213623
0.0354004	0.00274658
-0.00976563	0.00579834
-0.0152588	0.0128174
0.012207	0.0216675
0.0326538	0.0262451
0.0286865	0.0314331
0.0012207	0.0411987
-0.0482178	0.0531006
-0.0808716	0.0631714
-0.0842285	0.067749
-0.0576782	0.0732422
-0.0137329	0.0863647
0.0143433	0.106201
0.0222778	0.123291
0.0317383	0.13092
0.0546265	0.130005
0.0579834	0.119629
0.0402832	0.101624
0.00457764	0.0869751
-0.039978	0.0820923
-0.0662231	0.0796509
-0.0704956	0.0704956
-0.0384521	0.0537109
-0.000305176	0.0378418
0.0350952	0.0283813
0.0601196	0.0222778
0.0588989	0.0189209
0.0305176	0.0216675
-0.0366211	0.0317383
-0.0967407	0.0454712
-0.0860596	0.0579834
-0.0378418	0.0686646
0.0201416	0.0808716
0.0671387	0.0927734
0.057373	0.0964355
0.0268555	0.0921631
0.0140381	0.0854492
0.0222778	0.0756836
0.0558472	0.0604248
0.0683594	0.038147
0.0357056	0.0112915
-0.0253296	-0.0137329
-0.088501	-0.0311279
-0.117188	-0.0415039
-0.114441	-0.0448608
-0.0753784	-0.0421143
0.0115967	-0.0335693
0.0964355	-0.0189209
0.149841	-0.00152588
0.154419	0.0146484
0.0930786	0.0283813
0.0100708	0.038147
-0.0744629	0.0436401
-0.133972	0.0424194
-0.120544	0.0366211
-0.0650024	0.0292969
-0.0161743	0.0259399
0.0192261	0.0262451
0.00427246	0.0262451
-0.0189209	0.0292969
-0.0158691	0.0350952
-0.00457764	0.0338745
0.00610352	0.0244141
0.0244141	0.00854492
0.0372314	-0.00915527
0.0384521	-0.0244141
0.0421143	-0.0369263
0.0335693	-0.0494385
0.0314331	-0.065918
0.0213623	-0.0842285
0.0161743	-0.0976563
0.0088501	-0.101929
0.00549316	-0.0976563
-0.00610352	-0.0863647
-0.0134277	-0.0720215
-0.0158691	-0.0576782
-0.038147	-0.0460815
-0.0540161	-0.0375366
-0.0497437	-0.0213623
-0.0109863	0.00915527
0.0271606	0.0518799
0.0344849	0.104065
0.00610352	0.173035
-0.0537109	0.259094
-0.0915527	0.350647
-0.0857544	0.43457
-0.0643921	0.502625
-0.0256348	0.547791
0.039978	0.566101
0.0973511	0.559692
0.100098	0.525818
0.0427246	0.461731
-0.027771	0.372009
-0.154419	0.267334
-0.232239	0.155029
-0.100708	0.0448608
0.202026	-0.0506592
0.708618	-0.122986
0.565186	-0.171204
-0.275574	-0.206909
-0.522766	-0.235291
0.180359	-0.250244
0.864258	-0.245667
0.834351	-0.227966
0.151367	-0.204163
-0.875244	-0.180969
-1.52466	-0.162659
-1.26984	-0.145874
-0.386963	-0.123901
0.330811	-0.0970459
0.384521	-0.0732422
-0.00762939	-0.06073
-0.269165	-0.0588989
-0.148621	-0.0616455
0.230408	-0.0668335
0.683594	-0.0698853
0.964966	-0.0671387
0.901489	-0.0637817
0.517883	-0.0619507
-0.00518799	-0.0579834
-0.458984	-0.050354
-0.697937	-0.0393677
-0.646667	-0.0271606
-0.308533	-0.0210571
0.148621	-0.0234985
0.463562	-0.0274658
0.417786	-0.0314331
0.0512695	-0.0411987
-0.318909	-0.0515747
-0.445557	-0.0546265
-0.339661	-0.0479126
-0.110779	-0.0350952
0.0708008	-0.0192261
0.168762	-0.00183105
0.163574	0.0134277
0.0756836	0.0238037
0.00244141	0.0314331
-0.0445557	0.0369263
-0.071106	0.0390625
-0.0424194	0.0372314
0.0170898	0.0332642
0.0778198	0.0280762
0.12207	0.0228882
0.137634	0.0189209
0.0524902	0.0204468
-0.0714111	0.0286865
-0.125122	0.0372314
-0.110474	0.0436401
-0.0738525	0.0497437
0.0283813	0.0558472
0.115662	0.0576782
0.115662	0.0540161
0.0860596	0.0491333
0.00457764	0.0473022
-0.0845337	0.0424194
-0.135193	0.0338745
-0.0689697	0.0296021
0.0558472	0.027771
0.0848389	0.0265503
0.0521851	0.0283813
-0.0195313	0.0289917
-0.0524902	0.0231934
-0.0457764	0.0131226
-0.0283813	0.00946045
0.00762939	0.0112915
0.0198364	0.0137329
0.0500488	0.0192261
0.0805664	0.0265503
0.0567627	0.0344849
-0.015564	0.045166
-0.0854492	0.0610352
-0.093689	0.0817871
-0.0689697	0.106812
-0.0576782	0.13031
-0.0189209	0.1474
0.0350952	0.156555
0.0738525	0.161438
0.0909424	0.161743
0.0564575	0.15625
0.0387573	0.154724
0.0341797	0.158997
-0.00396729	0.16571
-0.017395	0.172424
-0.0189209	0.180054
-0.0421143	0.190735
-0.0454712	0.205688
-0.0634766	0.222168
-0.0933838	0.232239
-0.0372314	0.232849
0.0228882	0.22583
0.050354	0.218506
0.0427246	0.212097
0.0158691	0.201721
0.0314331	0.185852
0.0509644	0.171204
0.0473022	0.163879
-0.0109863	0.164185
-0.112	0.166321
-0.108032	0.16571
-0.0326538	0.161438
0.0454712	0.154419
0.0961304	0.141296
0.055542	0.122681
-0.0195313	0.109253
-0.067749	0.102539
-0.0448608	0.100403
0.0363159	0.0973511
0.0985718	0.0894165
0.0820923	0.0793457
0.0402832	0.0738525
0.00396729	0.0787354
-0.0268555	0.0900269
-0.0415039	0.0985718
-0.0497437	0.0979614
-0.0326538	0.0875854
-0.0244141	0.0717163
-0.0170898	0.055542
0.00518799	0.0436401
0.0247192	0.0369263
0.00976563	0.0302124
-0.0140381	0.0219727
-0.0448608	0.0125122
-0.0268555	0.00518799
0.000610352	0
0.0140381	-0.00396729
0.0256348	-0.00549316
0.000915527	-0.00579834
-0.0762939	-0.00427246
-0.100098	-0.0012207
-0.0338745	-0.00427246
0.0845337	-0.010376
0.129395	-0.0161743
0.235596	-0.0219727
0.334778	-0.0241089
0.197144	-0.022583
-0.230713	-0.0186157
-0.54657	-0.0140381
-0.52002	-0.00946045
-0.268555	-0.00396729
0.0268555	0.00213623
0.23407	0.00671387
0.333862	0.00732422
0.31189	0.00579834
0.188599	0.0088501
0.0445557	0.0195313
-0.0125122	0.0335693
-0.00244141	0.0372314
0.0189209	0.0299072
0.0137329	0.0216675
-0.0198364	0.0177002
-0.105896	0.0170898
-0.206604	0.0137329
-0.205078	0.00396729
-0.108337	-0.00701904
-0.00762939	-0.012207
0.06073	-0.012207
0.0823975	-0.00762939
0.0808716	-0.000915527
0.0631714	0.00793457
0.0405884	0.0189209
0.0509644	0.0317383
0.0793457	0.0427246
0.0689697	0.050354
0.0299072	0.0506592
-0.0332642	0.0411987
-0.085144	0.0274658
-0.0967407	0.0164795
-0.0900269	0.0119019
-0.0619507	0.0115967
-0.0219727	0.00976563
0.010376	0.00518799
0.0323486	0.00213623
0.0305176	0.00274658
0.017395	0.0088501
0.00762939	0.0161743
0.00274658	0.0177002
0.0280762	0.0152588
0.0604248	0.012207
0.0515747	0.0100708
0.0195313	0.00946045
-0.027771	0.00976563
-0.0823975	0.0119019
-0.0967407	0.0158691
-0.0869751	0.0204468
-0.0396729	0.0256348
0.0283813	0.0308228
0.0634766	0.0320435
0.0720215	0.0299072
0.0546265	0.0262451
0.00671387	0.0210571
-0.0265503	0.015564
-0.0460815	0.0128174
-0.0357056	0.0131226
-0.0228882	0.0134277
-0.0137329	0.0164795
0.0189209	0.022583
0.038147	0.0265503
0.0350952	0.0268555
0.0415039	0.0213623
0.0424194	0.0137329
0.0390625	0.010376
0.0390625	0.0134277
0.0137329	0.0158691
-0.0164795	0.012207
-0.0262451	0.00366211
-0.0341797	-0.00366211
-0.0256348	-0.00793457
0.00305176	-0.0088501
0.0180054	-0.00854492
0.0268555	-0.0100708
0.0158691	-0.0192261
-0.0137329	-0.0335693
-0.0476074	-0.0439453
-0.0656128	-0.0457764
-0.0531006	-0.0390625
-0.0115967	-0.0286865
0.0360107	-0.0164795
0.0537109	-0.00427246
0.0308228	0.00701904
-0.00976563	0.0198364
-0.0646973	0.0366211
-0.0860596	0.0521851
-0.0375366	0.0619507
0.0256348	0.0646973
0.0631714	0.0604248
0.0564575	0.0500488
0.00366211	0.0363159
-0.0515747	0.0244141
-0.0637817	0.0186157
-0.0360107	0.0161743
0.0250244	0.0128174
0.062561	0.0140381
0.0442505	0.0167847
0.0299072	0.0164795
0.010376	0.0109863
-0.0106812	0.00640869
-0.00762939	0.00640869
0.0180054	0.00854492
0.0317383	0.00854492
0.0366211	0.00457764
0.032959	-0.00152588
0.0332642	-0.00671387
0.0146484	-0.0106812
-0.038147	-0.0140381
-0.100098	-0.0149536
-0.107727	-0.0119019
-0.045166	-0.0119019
0.00335693	-0.0161743
0.015564	-0.0167847
0.00793457	-0.0109863
-0.0228882	-0.000305176
-0.0396729	0.0158691
-0.0213623	0.0354004
0.0366211	0.0552368
0.11322	0.071106
0.143433	0.0839233
0.0942993	0.0970459
-0.00610352	0.110168
-0.083313	0.121155
-0.102234	0.126038
-0.0799561	0.119934
-0.0460815	0.103455
0.000305176	0.083313
0.027771	0.0662231
0.0198364	0.050354
0.0247192	0.0366211
0.0186157	0.0302124
-0.00335693	0.0302124
-0.00457764	0.0302124
0.0088501	0.027771
0.0198364	0.0247192
0.0222778	0.0210571
0.0112915	0.0186157
-0.0204468	0.0161743
-0.0436401	0.0125122
-0.0296021	0.00366211
-0.000610352	-0.00244141
0.0149536	-0.0012207
0.0170898	0.00152588
0.0213623	-0.00213623
0.00915527	-0.00640869
-0.0158691	-0.00427246
-0.0143433	0.00366211
0.00732422	0.0131226
0.0137329	0.0177002
-0.0088501	0.015564
-0.0271606	0.00823975
-0.0302124	-0.000610352
-0.0228882	-0.00793457
-0.0140381	-0.0177002
0.00976563	-0.0292969
0.0622559	-0.0338745
0.0970459	-0.0311279
0.0845337	-0.0271606
0.0219727	-0.0238037
-0.0518799	-0.0189209
-0.101318	-0.0106812
-0.0924683	-0.000305176
-0.0344849	0.010376
0.0219727	0.0210571
0.0350952	0.0302124
-0.017395	0.0335693
-0.0906372	0.027771
-0.0979614	0.012207
-0.0384521	-0.00701904
0.062561	-0.0222778
0.14679	-0.03479
0.161743	-0.0494385
0.124817	-0.0674438
0.0567627	-0.0854492
-0.0183105	-0.0985718
-0.0756836	-0.103149
-0.0930786	-0.101318
-0.0881958	-0.0939941
-0.0827026	-0.0814819
-0.0482178	-0.0671387
0.00915527	-0.0521851
0.0674438	-0.0384521
0.0997925	-0.022583
0.0799561	0
0.0396729	0.0283813
0.017395	0.0650024
-0.0192261	0.115662
-0.0759888	0.177002
-0.101013	0.24292
-0.0991821	0.310669
-0.0866699	0.374146
-0.0521851	0.421753
-0.0201416	0.451965
-0.0210571	0.464172
-0.0445557	0.453491
-0.0460815	0.413513
-0.00335693	0.344238
0.0827026	0.250549
0.202026	0.141907
0.354919	0.0326538
0.384827	-0.0698853
0.205688	-0.157471
0.03479	-0.229797
-0.606079	-0.287781
-1.7746	-0.323792
-1.89636	-0.338745
-0.342712	-0.334778
1.8042	-0.314026
3.14575	-0.281677
2.79144	-0.243225
0.968018	-0.202637
-1.06506	-0.166626
-2.2876	-0.135803
-1.9751	-0.105896
-0.786438	-0.0769043
-0.228271	-0.0491333
-0.407104	-0.0247192
-0.462952	-0.00762939
0.154114	0.00640869
1.04553	0.0149536
1.37634	0.0140381
0.90332	0.00915527
0.0463867	0.00579834
-0.631714	0.00335693
-0.819092	-0.000305176
-0.539246	-0.0088501
-0.0201416	-0.0213623
0.45929	-0.0338745
0.69519	-0.0427246
0.561829	-0.0476074
0.123596	-0.0527954
-0.345459	-0.0582886
-0.605774	-0.057373
-0.594482	-0.0479126
-0.379944	-0.0360107
-0.0558472	-0.0247192
0.198975	-0.012207
0.258484	0
0.219421	0.0088501
0.132446	0.015564
0.0198364	0.0195313
-0.0415039	0.0222778
-0.000915527	0.0265503
0.0772095	0.0314331
0.103149	0.0354004
0.0769043	0.0341797
0.0134277	0.0320435
-0.0408936	0.0283813
-0.0253296	0.0204468
-0.0180054	0.0158691
-0.0613403	0.0186157
-0.0701904	0.0195313
-0.0363159	0.0137329
-0.0360107	0.00488281
-0.0482178	-0.0012207
-0.0402832	0.000915527
0.0378418	0.010376
0.0973511	0.0216675
0.0708008	0.0326538
0.00274658	0.039978
-0.0170898	0.0488281
0.0280762	0.0622559
0.0466919	0.0799561
0.0427246	0.09552
-0.0445557	0.103149
-0.130005	0.103455
-0.125122	0.102539
-0.0540161	0.105896
0.045166	0.111694
0.115356	0.115356
0.116882	0.111084
0.0656128	0.101013
-0.0253296	0.0939941
-0.100403	0.0927734
-0.124207	0.0924683
-0.0726318	0.0930786
0.0088501	0.0952148
0.0463867	0.100098
0.0115967	0.107422
-0.0247192	0.115356
0.0125122	0.122986
0.0888062	0.127563
0.111694	0.130615
0.0375366	0.136414
-0.0570679	0.144653
-0.0701904	0.14801
-0.0140381	0.144043
0.0421143	0.139771
0.0244141	0.141296
-0.027771	0.149231
-0.0439453	0.162354
-0.0140381	0.17334
0.0131226	0.177307
0.00976563	0.177307
-0.0106812	0.174866
-0.0405884	0.171204
-0.0372314	0.165405
0.00976563	0.156555
0.0717163	0.144348
0.0802612	0.129395
0.03479	0.115662
-0.00213623	0.109863
-0.0112915	0.113525
-0.0204468	0.121155
-0.0537109	0.128479
-0.0802612	0.136108
-0.0762939	0.142212
-0.0244141	0.148926
0.0460815	0.154419
0.0900269	0.156555
0.098877	0.155945
0.0747681	0.152893
0.0311279	0.145874
-0.0421143	0.134583
-0.0762939	0.119324
-0.0692749	0.0994873
-0.0463867	0.0787354
-0.0100708	0.0619507
0.0357056	0.0485229
0.0561523	0.0366211
0.0268555	0.0274658
-0.015564	0.0244141
-0.0427246	0.0247192
-0.0448608	0.0259399
-0.0387573	0.0271606
-0.0128174	0.0280762
0.0198364	0.0317383
0.0393677	0.0366211
0.038147	0.0390625
0.00244141	0.0375366
-0.0466919	0.0320435
-0.107727	0.0222778
-0.115051	0.00915527
-0.0180054	-0.00183105
0.10437	-0.00488281
0.113525	-0.000915527
0.0701904	0.00335693
0.0778198	0.00244141
0.186768	-0.00488281
0.145569	-0.0158691
-0.0378418	-0.0283813
-0.124512	-0.0421143
-0.153198	-0.0567627
-0.210571	-0.0637817
-0.259094	-0.0592041
-0.202942	-0.0515747
-0.0439453	-0.0466919
0.120239	-0.0418091
0.26123	-0.0308228
0.32959	-0.0177002
0.3125	-0.00701904
0.136414	0.000610352
-0.163269	0.00640869
-0.32959	0.00518799
-0.24231	0.000610352
-0.00366211	-0.00610352
0.206909	-0.0140381
0.257263	-0.0164795
0.151672	-0.00915527
-0.00244141	0.00671387
-0.128174	0.0274658
-0.162354	0.0512695
-0.138855	0.0744629
-0.0842285	0.0949097
-0.0671387	0.112
-0.078125	0.121765
-0.0750732	0.120544
-0.0338745	0.107727
0.0393677	0.0869751
0.118103	0.0653076
0.15686	0.0445557
0.125427	0.0244141
0.0476074	0.00152588
-0.0424194	-0.0216675
-0.0744629	-0.0384521
-0.0479126	-0.045166
0.00244141	-0.0411987
0.0280762	-0.0314331
0.0271606	-0.0189209
-0.00823975	-0.00518799
-0.0424194	0.0088501
-0.0720215	0.0244141
-0.0637817	0.0384521
-0.017395	0.0497437
0.0509644	0.0610352
0.0756836	0.0708008
0.0515747	0.0769043
-0.0119019	0.0796509
-0.0579834	0.0775146
-0.065918	0.0704956
-0.022583	0.0592041
0.03479	0.0469971
0.0808716	0.0363159
0.0793457	0.0250244
0.0549316	0.0112915
0.0201416	-0.00610352
-0.0106812	-0.0222778
-0.0350952	-0.0271606
-0.0259399	-0.0289917
0	-0.038147
0.0189209	-0.0582886
0.00671387	-0.078125
-0.0262451	-0.0869751
-0.0714111	-0.0839233
-0.101929	-0.0750732
-0.0689697	-0.0643921
-0.00732422	-0.0531006
0.0506592	-0.0393677
0.0613403	-0.0201416
0.038147	0.00549316
0.00335693	0.0332642
-0.00427246	0.0531006
0.00244141	0.0656128
0.0210571	0.0744629
0.0314331	0.0775146
0.0256348	0.0744629
0.00701904	0.0668335
-0.00640869	0.0558472
-0.0213623	0.0439453
-0.0363159	0.0332642
-0.0558472	0.0256348
-0.050354	0.0177002
-0.0161743	0.0100708
0.0375366	0.00488281
0.0723267	-0.000610352
0.0695801	-0.00793457
0.0219727	-0.0134277
-0.0308228	-0.0149536
-0.057373	-0.0134277
-0.0482178	-0.0119019
-0.0134277	-0.0100708
0.0201416	-0.00793457
0.0473022	-0.00610352
0.0579834	-0.00671387
0.0479126	-0.012207
0.0152588	-0.0201416
-0.0149536	-0.020752
-0.0363159	-0.010376
-0.0500488	0.00183105
-0.0393677	0.00701904
-0.0128174	0.00732422
0.00335693	0.0109863
0.0146484	0.0204468
0.00732422	0.0323486
-0.0134277	0.0408936
-0.0292969	0.0460815
-0.0317383	0.0518799
-0.0189209	0.0521851
0.00244141	0.0442505
0.020752	0.03479
0.0350952	0.0305176
0.0344849	0.0299072
0.0238037	0.0317383
0.00183105	0.0387573
-0.0308228	0.050354
-0.0482178	0.0613403
-0.038147	0.0671387
-0.00946045	0.0662231
0.0280762	0.0592041
0.0646973	0.0521851
0.0665283	0.0476074
0.0405884	0.0445557
-0.00823975	0.0384521
-0.0552368	0.0274658
-0.0634766	0.0164795
-0.0363159	0.00671387
-0.000305176	-0.00183105
0.0250244	-0.00732422
0.0186157	-0.00915527
0.00427246	-0.00793457
-0.00549316	-0.00823975
-0.00762939	-0.0143433
-0.00305176	-0.0238037
0.0131226	-0.0350952
0.0231934	-0.0482178
0.0253296	-0.0622559
0.0418091	-0.0759888
0.0436401	-0.0888062
0.00549316	-0.0991821
-0.0457764	-0.101318
-0.0952148	-0.0921631
-0.114441	-0.0756836
-0.0628662	-0.0616455
0.0241089	-0.0531006
0.0854492	-0.0479126
0.0869751	-0.0448608
0.0296021	-0.0424194
-0.0473022	-0.0393677
-0.0875854	-0.0369263
-0.0656128	-0.0421143
0.00335693	-0.0549316
0.0747681	-0.0674438
0.111084	-0.0753784
0.112	-0.0820923
0.0836182	-0.0814819
0.0247192	-0.0735474
-0.0579834	-0.0646973
-0.124817	-0.0582886
-0.135193	-0.0543213
-0.0817871	-0.0500488
0.00610352	-0.0457764
0.0866699	-0.0427246
0.131226	-0.0360107
0.127869	-0.0204468
0.0747681	0.0012207
-0.00518799	0.0317383
-0.083313	0.0769043
-0.136414	0.138855
-0.138855	0.20813
-0.0942993	0.2771
-0.0378418	0.346375
-0.00579834	0.412598
-0.0253296	0.469666
-0.0646973	0.506592
-0.0784302	0.513306
-0.0518799	0.483398
0.00823975	0.418091
0.0933838	0.328979
0.178528	0.227356
0.248108	0.124207
0.276794	0.0198364
0.251465	-0.0811768
0.0915527	-0.171204
0.0601196	-0.245667
-0.375366	-0.297546
-1.41144	-0.324402
-1.54572	-0.330505
-0.209961	-0.324402
1.41785	-0.310364
2.22229	-0.28656
2.07062	-0.256958
0.958252	-0.227051
-0.561523	-0.2005
-1.41663	-0.173645
-1.41663	-0.141907
-1.28967	-0.106812
-1.23596	-0.0747681
-0.894165	-0.0491333
-0.135803	-0.0299072
0.773621	-0.0204468
1.43768	-0.0177002
1.53381	-0.0183105
1.01868	-0.0231934
0.153809	-0.0308228
-0.636292	-0.0396729
-0.994873	-0.0500488
-0.818176	-0.057373
-0.294495	-0.0616455
0.259705	-0.0662231
0.624084	-0.0708008
0.669861	-0.0723267
0.352783	-0.0692749
-0.106506	-0.0653076
-0.463257	-0.0653076
-0.592957	-0.0692749
-0.458374	-0.0741577
-0.178528	-0.0775146
0.0881958	-0.0772095
0.229797	-0.0683594
0.214233	-0.0506592
0.128784	-0.0280762
0.0466919	-0.00457764
-0.00640869	0.0152588
-0.0134277	0.0308228
0.0253296	0.0436401
0.0558472	0.0537109
0.0500488	0.06073
0.0125122	0.0567627
-0.027771	0.039978
-0.032959	0.0158691
-0.00366211	-0.00579834
0.0125122	-0.0192261
-0.0146484	-0.0302124
-0.0109863	-0.0408936
0.0466919	-0.0494385
0.0604248	-0.0524902
0.00213623	-0.0457764
-0.0344849	-0.0308228
-0.020752	-0.0180054
-0.00152588	-0.0131226
-0.0149536	-0.0167847
-0.00946045	-0.0219727
0.0344849	-0.022583
0.0302124	-0.0198364
-0.0195313	-0.0167847
-0.0488281	-0.0115967
-0.0375366	-0.00549316
-0.0149536	0.00213623
-0.0158691	0.0177002
-0.0247192	0.0439453
-0.0228882	0.0704956
-0.00457764	0.0900269
0.00366211	0.106812
0.0119019	0.123901
0.0109863	0.137939
-0.00701904	0.144348
-0.0354004	0.143127
-0.0427246	0.137634
-0.0012207	0.128784
0.0491333	0.119629
0.0689697	0.11261
0.0396729	0.106201
-0.0125122	0.0967407
-0.0408936	0.0881958
-0.0152588	0.0845337
0.0326538	0.0845337
0.0634766	0.0860596
0.0720215	0.0888062
0.0491333	0.0939941
-0.00549316	0.102234
-0.0827026	0.110474
-0.130615	0.120544
-0.115356	0.1297
-0.022583	0.135193
0.0872803	0.134888
0.117493	0.129089
0.0650024	0.124817
-0.0149536	0.13092
-0.039978	0.137329
-0.0161743	0.132141
0.0308228	0.124512
0.0482178	0.124207
0.0271606	0.128479
-0.0213623	0.134277
-0.057373	0.142212
-0.0588989	0.155029
-0.057373	0.171509
-0.0561523	0.177612
-0.0405884	0.169983
-0.0137329	0.153809
0.0268555	0.134888
0.0735474	0.114441
0.0958252	0.0912476
0.0863647	0.0628662
0.0537109	0.0283813
-0.00671387	-0.00488281
-0.0653076	-0.0280762
-0.0982666	-0.0384521
-0.078125	-0.0390625
-0.00823975	-0.0335693
0.0579834	-0.0234985
0.0888062	-0.0134277
0.0717163	-0.00640869
0.0241089	-0.000915527
-0.0244141	0.00946045
-0.0564575	0.0186157
-0.0558472	0.0189209
-0.0344849	0.00518799
-0.0302124	-0.015564
-0.0518799	-0.0292969
-0.0695801	-0.0320435
-0.0588989	-0.0338745
-0.0360107	-0.0405884
-0.0469971	-0.0479126
-0.0463867	-0.0537109
0.0527954	-0.0543213
0.217285	-0.0479126
0.20752	-0.0360107
0.213013	-0.0259399
0.219421	-0.0274658
0.106812	-0.0344849
-0.152588	-0.0402832
-0.346375	-0.0448608
-0.292664	-0.0473022
-0.131836	-0.0482178
-0.0408936	-0.050354
-0.0357056	-0.0527954
-0.0204468	-0.0567627
0.0244141	-0.0634766
0.0741577	-0.0698853
0.116577	-0.0704956
0.174866	-0.0637817
0.204773	-0.0570679
0.0836182	-0.0527954
-0.113831	-0.0506592
-0.196838	-0.0500488
