L I	L III	L II(Calc.)
0.0753784	0.0222778	0.0976563
0.0585938	0.0265503	0.085144
0.0439453	0.0308228	0.0747681
0.0305176	0.0344849	0.0650024
0.0180054	0.0378418	0.0558472
0.00915527	0.0387573	0.0479126
0.00549316	0.0354004	0.0408936
0.00274658	0.0308228	0.0335693
-0.00213623	0.0296021	0.0274658
-0.00610352	0.0289917	0.0228882
-0.00762939	0.0268555	0.0192261
-0.00762939	0.0231934	0.015564
-0.00946045	0.0195313	0.0100708
-0.0134277	0.0170898	0.00366211
-0.0186157	0.0164795	-0.00213623
-0.0253296	0.0180054	-0.00732422
-0.0280762	0.0164795	-0.0115967
-0.0323486	0.0164795	-0.0158691
-0.0454712	0.0228882	-0.022583
-0.0610352	0.0305176	-0.0305176
-0.0726318	0.0372314	-0.0354004
-0.0759888	0.039978	-0.0360107
-0.0735474	0.0387573	-0.03479
-0.071106	0.0378418	-0.0332642
-0.0695801	0.0369263	-0.0326538
-0.0668335	0.0332642	-0.0335693
-0.062561	0.0283813	-0.0341797
-0.0546265	0.0216675	-0.032959
-0.0442505	0.0134277	-0.0308228
-0.0338745	0.00518799	-0.0286865
-0.0256348	-0.0012207	-0.0268555
-0.0198364	-0.00549316	-0.0253296
-0.017395	-0.00823975	-0.0256348
-0.0167847	-0.0088501	-0.0256348
-0.0183105	-0.00701904	-0.0253296
-0.0210571	-0.00366211	-0.0247192
-0.0238037	-0.000305176	-0.0241089
-0.0256348	0.00305176	-0.022583
-0.0250244	0.00579834	-0.0192261
-0.0222778	0.00762939	-0.0146484
-0.020752	0.00915527	-0.0115967
-0.0201416	0.010376	-0.00976563
-0.0210571	0.0112915	-0.00976563
-0.0219727	0.012207	-0.00976563
-0.0219727	0.012207	-0.00976563
-0.0222778	0.0115967	-0.0106812
-0.0238037	0.0106812	-0.0131226
-0.0283813	0.0112915	-0.0170898
-0.0341797	0.0125122	-0.0216675
-0.0396729	0.0131226	-0.0265503
-0.0445557	0.0149536	-0.0296021
-0.0497437	0.0183105	-0.0314331
-0.0546265	0.0210571	-0.0335693
-0.055542	0.0231934	-0.0323486
-0.0543213	0.0256348	-0.0286865
-0.0531006	0.0292969	-0.0238037
-0.0518799	0.032959	-0.0189209
-0.0463867	0.0317383	-0.0146484
-0.038147	0.0268555	-0.0112915
-0.0302124	0.0216675	-0.00854492
-0.0241089	0.0167847	-0.00732422
-0.0189209	0.012207	-0.00671387
-0.0143433	0.00732422	-0.00701904
-0.0119019	0.00305176	-0.0088501
-0.0140381	0.00305176	-0.0109863
-0.0198364	0.00671387	-0.0131226
-0.0253296	0.00915527	-0.0161743
-0.027771	0.00946045	-0.0183105
-0.0283813	0.00793457	-0.0204468
-0.0302124	0.00793457	-0.0222778
-0.0323486	0.010376	-0.0219727
-0.0299072	0.0106812	-0.0192261
-0.022583	0.00671387	-0.0158691
-0.0164795	0.00244141	-0.0140381
-0.0140381	0.000305176	-0.0137329
-0.0106812	-0.00244141	-0.0131226
-0.00579834	-0.00610352	-0.0119019
-0.000610352	-0.0088501	-0.00946045
0.00244141	-0.00946045	-0.00701904
0.000915527	-0.00793457	-0.00701904
-0.00335693	-0.00549316	-0.0088501
-0.00793457	-0.00366211	-0.0115967
-0.0106812	-0.00366211	-0.0143433
-0.0119019	-0.00427246	-0.0161743
-0.0131226	-0.00427246	-0.017395
-0.0140381	-0.00488281	-0.0189209
-0.0158691	-0.00549316	-0.0213623
-0.0170898	-0.00579834	-0.0228882
-0.0164795	-0.00518799	-0.0216675
-0.0143433	-0.00488281	-0.0192261
-0.0128174	-0.00427246	-0.0170898
-0.0125122	-0.00335693	-0.0158691
-0.0134277	-0.00183105	-0.0152588
-0.0137329	-0.00244141	-0.0161743
-0.0137329	-0.00427246	-0.0180054
-0.015564	-0.00366211	-0.0192261
-0.0183105	-0.00152588	-0.0198364
-0.0180054	-0.000610352	-0.0186157
-0.0170898	-0.000610352	-0.0177002
-0.0192261	0.00183105	-0.017395
-0.0234985	0.00579834	-0.0177002
-0.0253296	0.00732422	-0.0180054
-0.0268555	0.0088501	-0.0180054
-0.0305176	0.0131226	-0.017395
-0.0387573	0.020752	-0.0180054
-0.0469971	0.0286865	-0.0183105
-0.0476074	0.0305176	-0.0170898
-0.0405884	0.0228882	-0.0177002
-0.0332642	0.0131226	-0.0201416
-0.0299072	0.00762939	-0.0222778
-0.027771	0.00396729	-0.0238037
-0.0241089	-0.00183105	-0.0259399
-0.0161743	-0.0106812	-0.0268555
-0.00488281	-0.0210571	-0.0259399
0.00610352	-0.0299072	-0.0238037
0.0115967	-0.0338745	-0.0222778
0.0109863	-0.0323486	-0.0213623
0.00701904	-0.0292969	-0.0222778
0.000915527	-0.0256348	-0.0247192
-0.00518799	-0.0222778	-0.0274658
-0.0115967	-0.0177002	-0.0292969
-0.0183105	-0.0112915	-0.0296021
-0.0198364	-0.00610352	-0.0259399
-0.0180054	-0.00518799	-0.0231934
-0.0149536	-0.00732422	-0.0222778
-0.0106812	-0.0106812	-0.0213623
-0.00640869	-0.0131226	-0.0195313
-0.00335693	-0.0146484	-0.0180054
-0.00183105	-0.0149536	-0.0167847
-0.00305176	-0.0137329	-0.0167847
-0.00610352	-0.0125122	-0.0186157
-0.0100708	-0.0109863	-0.0210571
-0.0158691	-0.0088501	-0.0247192
-0.0241089	-0.00579834	-0.0299072
-0.0335693	-0.00244141	-0.0360107
-0.0424194	-0.000305176	-0.0427246
-0.0524902	0.00274658	-0.0497437
-0.0616455	0.00701904	-0.0546265
-0.0637817	0.00976563	-0.0540161
-0.06073	0.0109863	-0.0497437
-0.0570679	0.0119019	-0.045166
-0.0537109	0.0131226	-0.0405884
-0.0485229	0.0134277	-0.0350952
-0.0424194	0.012207	-0.0302124
-0.0344849	0.010376	-0.0241089
-0.0231934	0.00610352	-0.0170898
-0.012207	0.000915527	-0.0112915
-0.00671387	-0.00213623	-0.0088501
-0.0088501	-0.000305176	-0.00915527
-0.0177002	0.00640869	-0.0112915
-0.0283813	0.0131226	-0.0152588
-0.0360107	0.0161743	-0.0198364
-0.039978	0.0152588	-0.0247192
-0.0457764	0.0164795	-0.0292969
-0.0543213	0.0216675	-0.0326538
-0.0598145	0.0250244	-0.03479
-0.0598145	0.0238037	-0.0360107
-0.0567627	0.0201416	-0.0366211
-0.0497437	0.0125122	-0.0372314
-0.0405884	0.00213623	-0.0384521
-0.0317383	-0.00518799	-0.0369263
-0.0244141	-0.010376	-0.03479
-0.0192261	-0.0143433	-0.0335693
-0.015564	-0.0164795	-0.0320435
-0.0134277	-0.0164795	-0.0299072
-0.0143433	-0.0143433	-0.0286865
-0.017395	-0.0112915	-0.0286865
-0.0204468	-0.00793457	-0.0283813
-0.0222778	-0.00518799	-0.0274658
-0.0231934	-0.00335693	-0.0265503
-0.0241089	-0.00305176	-0.0271606
-0.0253296	-0.00305176	-0.0283813
-0.0274658	-0.00274658	-0.0302124
-0.0296021	-0.00213623	-0.0317383
-0.0320435	-0.00213623	-0.0341797
-0.0363159	-0.00335693	-0.0396729
-0.0424194	-0.00488281	-0.0473022
-0.0457764	-0.00579834	-0.0515747
-0.0421143	-0.00732422	-0.0494385
-0.03479	-0.00915527	-0.0439453
-0.0311279	-0.00854492	-0.0396729
-0.0320435	-0.00640869	-0.0384521
-0.0320435	-0.00427246	-0.0363159
-0.0292969	-0.00244141	-0.0317383
-0.0271606	0	-0.0271606
-0.0286865	0.00518799	-0.0234985
-0.0305176	0.00976563	-0.020752
-0.0326538	0.0131226	-0.0195313
-0.0360107	0.0140381	-0.0219727
-0.0427246	0.0143433	-0.0283813
-0.050354	0.0140381	-0.0363159
-0.0537109	0.0115967	-0.0421143
-0.0500488	0.00518799	-0.0448608
-0.0424194	-0.00244141	-0.0448608
-0.0357056	-0.00762939	-0.043335
-0.0323486	-0.0088501	-0.0411987
-0.0308228	-0.00762939	-0.0384521
-0.0302124	-0.00488281	-0.0350952
-0.0280762	-0.00274658	-0.0308228
-0.0238037	-0.00366211	-0.0274658
-0.0192261	-0.00610352	-0.0253296
-0.0180054	-0.00732422	-0.0253296
-0.0186157	-0.00762939	-0.0262451
-0.0195313	-0.0088501	-0.0283813
-0.0210571	-0.0115967	-0.0326538
-0.0213623	-0.015564	-0.0369263
-0.020752	-0.0201416	-0.0408936
-0.0183105	-0.0244141	-0.0427246
-0.015564	-0.027771	-0.043335
-0.0152588	-0.0283813	-0.0436401
-0.0177002	-0.0265503	-0.0442505
-0.0210571	-0.0231934	-0.0442505
-0.0259399	-0.0177002	-0.0436401
-0.0344849	-0.0100708	-0.0445557
-0.0405884	-0.00427246	-0.0448608
-0.0424194	-0.00183105	-0.0442505
-0.043335	0.0012207	-0.0421143
-0.0445557	0.00518799	-0.0393677
-0.0448608	0.0088501	-0.0360107
-0.0421143	0.0106812	-0.0314331
-0.0354004	0.010376	-0.0250244
-0.0274658	0.00915527	-0.0183105
-0.0204468	0.00732422	-0.0131226
-0.0152588	0.00518799	-0.0100708
-0.00915527	0.00183105	-0.00732422
-0.00396729	-0.00183105	-0.00579834
-0.0012207	-0.00396729	-0.00518799
-0.000915527	-0.00610352	-0.00701904
-0.00183105	-0.0088501	-0.0106812
-0.00579834	-0.00946045	-0.0152588
-0.0119019	-0.00701904	-0.0189209
-0.0167847	-0.00457764	-0.0213623
-0.0195313	-0.00183105	-0.0213623
-0.0228882	0.00427246	-0.0186157
-0.0259399	0.0112915	-0.0146484
-0.0262451	0.0146484	-0.0115967
-0.0241089	0.0149536	-0.00915527
-0.0192261	0.0149536	-0.00427246
-0.012207	0.0149536	0.00274658
-0.00640869	0.0128174	0.00640869
-0.00488281	0.010376	0.00549316
-0.00396729	0.00701904	0.00305176
0.000915527	0.00183105	0.00274658
0.00854492	-0.00335693	0.00518799
0.0143433	-0.00579834	0.00854492
0.0186157	-0.00762939	0.0109863
0.0210571	-0.00976563	0.0112915
0.0216675	-0.00946045	0.012207
0.0219727	-0.00762939	0.0143433
0.0238037	-0.00671387	0.0170898
0.0265503	-0.00671387	0.0198364
0.027771	-0.00671387	0.0210571
0.0262451	-0.00579834	0.0204468
0.0228882	-0.00518799	0.0177002
0.0186157	-0.00549316	0.0131226
0.0134277	-0.00579834	0.00762939
0.00823975	-0.00671387	0.00152588
0.00640869	-0.010376	-0.00396729
0.00671387	-0.0152588	-0.00854492
0.00366211	-0.017395	-0.0137329
-0.00396729	-0.015564	-0.0195313
-0.010376	-0.0140381	-0.0244141
-0.0137329	-0.0143433	-0.0280762
-0.0167847	-0.015564	-0.0323486
-0.0219727	-0.0158691	-0.0378418
-0.0296021	-0.0143433	-0.0439453
-0.0390625	-0.0100708	-0.0491333
-0.050354	-0.00457764	-0.0549316
-0.0616455	0	-0.0616455
-0.0714111	0.00427246	-0.0671387
-0.0747681	0.00610352	-0.0686646
-0.0717163	0.00427246	-0.0674438
-0.0662231	0.000610352	-0.0656128
-0.0595093	-0.00366211	-0.0631714
-0.0524902	-0.00762939	-0.0601196
-0.045166	-0.0106812	-0.0558472
-0.0360107	-0.0143433	-0.050354
-0.0250244	-0.0216675	-0.0466919
-0.0146484	-0.0308228	-0.0454712
-0.00640869	-0.0384521	-0.0448608
-0.00213623	-0.0402832	-0.0424194
-0.00274658	-0.0369263	-0.0396729
-0.00335693	-0.0341797	-0.0375366
-0.00213623	-0.0335693	-0.0357056
-0.000915527	-0.0338745	-0.03479
-0.0012207	-0.0320435	-0.0332642
-0.00335693	-0.027771	-0.0311279
-0.00640869	-0.0238037	-0.0302124
-0.0088501	-0.020752	-0.0296021
-0.0115967	-0.0180054	-0.0296021
-0.0146484	-0.0170898	-0.0317383
-0.0183105	-0.0180054	-0.0363159
-0.0241089	-0.0189209	-0.0430298
-0.032959	-0.0167847	-0.0497437
-0.0418091	-0.0146484	-0.0564575
-0.0485229	-0.0149536	-0.0634766
-0.0512695	-0.0177002	-0.0689697
-0.0491333	-0.0216675	-0.0708008
-0.0415039	-0.0271606	-0.0686646
-0.0302124	-0.0326538	-0.0628662
-0.0183105	-0.0341797	-0.0524902
-0.00244141	-0.0314331	-0.0338745
0.0210571	-0.0262451	-0.00518799
0.0524902	-0.017395	0.0350952
0.0891113	-0.00244141	0.0866699
0.129089	0.0201416	0.149231
0.171814	0.0494385	0.221252
0.212708	0.0863647	0.299072
0.248108	0.129395	0.377502
0.2771	0.176697	0.453796
0.297546	0.22644	0.523987
0.305481	0.273438	0.578918
0.296021	0.312195	0.608215
0.264587	0.344543	0.609131
0.212708	0.371399	0.584106
0.147705	0.389099	0.536804
0.0735474	0.394897	0.468445
-0.00183105	0.383301	0.38147
-0.072937	0.355835	0.282898
-0.140991	0.321045	0.180054
-0.19928	0.278625	0.0793457
-0.237732	0.22644	-0.0112915
-0.255737	0.168457	-0.0872803
-0.254517	0.108643	-0.145874
-0.23468	0.0500488	-0.184631
-0.203552	-0.000305176	-0.203857
-0.168152	-0.039978	-0.20813
-0.132141	-0.0689697	-0.201111
-0.0982666	-0.0891113	-0.187378
-0.067749	-0.101013	-0.168762
-0.045166	-0.10376	-0.148926
-0.0302124	-0.0985718	-0.128784
-0.0198364	-0.0894165	-0.109253
-0.0140381	-0.0787354	-0.0927734
-0.0119019	-0.0686646	-0.0805664
-0.0125122	-0.0601196	-0.0726318
-0.0149536	-0.0527954	-0.067749
-0.0170898	-0.0469971	-0.0640869
-0.0186157	-0.043335	-0.0619507
-0.0198364	-0.0405884	-0.0604248
-0.0219727	-0.0384521	-0.0604248
-0.0247192	-0.0366211	-0.0613403
-0.0268555	-0.0354004	-0.0622559
-0.0286865	-0.0338745	-0.062561
-0.0305176	-0.0326538	-0.0631714
-0.0326538	-0.0311279	-0.0637817
-0.0338745	-0.0299072	-0.0637817
-0.0354004	-0.0292969	-0.0646973
-0.0354004	-0.0296021	-0.0650024
-0.0311279	-0.0308228	-0.0619507
-0.0250244	-0.0326538	-0.0576782
-0.0186157	-0.0341797	-0.0527954
-0.0146484	-0.0341797	-0.0488281
-0.0131226	-0.0323486	-0.0454712
-0.0128174	-0.0283813	-0.0411987
-0.0146484	-0.0231934	-0.0378418
-0.0177002	-0.0192261	-0.0369263
-0.0204468	-0.0158691	-0.0363159
-0.0228882	-0.0106812	-0.0335693
-0.0262451	-0.00457764	-0.0308228
-0.0305176	0	-0.0305176
-0.0341797	0.0012207	-0.032959
-0.03479	-0.00183105	-0.0366211
-0.032959	-0.00640869	-0.0393677
-0.0289917	-0.0125122	-0.0415039
-0.0213623	-0.0219727	-0.043335
-0.0088501	-0.0354004	-0.0442505
0.000610352	-0.0466919	-0.0460815
0.00152588	-0.0506592	-0.0491333
-0.0012207	-0.0524902	-0.0537109
-0.00457764	-0.0524902	-0.0570679
-0.00915527	-0.0469971	-0.0561523
-0.0119019	-0.0402832	-0.0521851
-0.0146484	-0.0335693	-0.0482178
-0.0177002	-0.0256348	-0.043335
-0.0213623	-0.0180054	-0.0393677
-0.0228882	-0.0115967	-0.0344849
-0.0213623	-0.00823975	-0.0296021
-0.0183105	-0.00854492	-0.0268555
-0.0128174	-0.0128174	-0.0256348
-0.00518799	-0.0195313	-0.0247192
0.00274658	-0.0274658	-0.0247192
0.00946045	-0.0354004	-0.0259399
0.0134277	-0.0415039	-0.0280762
0.0140381	-0.043335	-0.0292969
0.0115967	-0.0408936	-0.0292969
0.00793457	-0.0375366	-0.0296021
0.00549316	-0.0350952	-0.0296021
0.00366211	-0.0335693	-0.0299072
0.0012207	-0.0308228	-0.0296021
0	-0.0271606	-0.0271606
0.00152588	-0.0253296	-0.0238037
0.00549316	-0.0271606	-0.0216675
0.0100708	-0.0311279	-0.0210571
0.0131226	-0.0354004	-0.0222778
0.0161743	-0.0390625	-0.0228882
0.0216675	-0.0424194	-0.020752
0.0274658	-0.0457764	-0.0183105
0.0360107	-0.0509644	-0.0149536
0.0454712	-0.0567627	-0.0112915
0.0540161	-0.0610352	-0.00701904
0.0604248	-0.0634766	-0.00305176
0.065918	-0.0650024	0.000915527
0.0717163	-0.0668335	0.00488281
0.0765991	-0.0686646	0.00793457
0.0808716	-0.0701904	0.0106812
0.0842285	-0.0708008	0.0134277
0.0866699	-0.071106	0.015564
0.088501	-0.0714111	0.0170898
0.0900269	-0.0714111	0.0186157
0.0875854	-0.0668335	0.020752
0.0817871	-0.0588989	0.0228882
0.0796509	-0.0534058	0.0262451
0.0808716	-0.0494385	0.0314331
0.0848389	-0.0479126	0.0369263
0.093689	-0.0512695	0.0424194
0.105896	-0.0576782	0.0482178
0.116577	-0.0634766	0.0531006
0.126038	-0.0674438	0.0585938
0.135803	-0.0717163	0.0640869
0.145874	-0.0772095	0.0686646
0.155029	-0.0820923	0.072937
0.161133	-0.0836182	0.0775146
0.162354	-0.0805664	0.0817871
0.159912	-0.0747681	0.085144
0.157166	-0.0680542	0.0891113
0.153809	-0.0601196	0.093689
0.149841	-0.0509644	0.098877
0.148315	-0.0427246	0.105591
0.148621	-0.0366211	0.112
0.149536	-0.0323486	0.117188
0.150452	-0.0299072	0.120544
0.151672	-0.0289917	0.122681
0.153809	-0.0280762	0.125732
0.15564	-0.0268555	0.128784
0.153809	-0.0238037	0.130005
0.148315	-0.0195313	0.128784
0.139771	-0.0149536	0.124817
0.128479	-0.0106812	0.117798
0.116577	-0.00762939	0.108948
0.107117	-0.00640869	0.100708
0.100708	-0.00549316	0.0952148
0.0961304	-0.00335693	0.0927734
0.0918579	-0.00183105	0.0900269
0.0869751	-0.0012207	0.0857544
0.0814819	-0.000915527	0.0805664
0.0765991	-0.000915527	0.0756836
0.0753784	-0.00305176	0.0723267
0.0726318	-0.00244141	0.0701904
0.0653076	0.00244141	0.067749
0.0567627	0.00732422	0.0640869
0.0476074	0.0112915	0.0588989
0.0360107	0.0143433	0.050354
0.0234985	0.0167847	0.0402832
0.00946045	0.0195313	0.0289917
-0.00396729	0.020752	0.0167847
-0.0152588	0.0216675	0.00640869
-0.0247192	0.0228882	-0.00183105
-0.0323486	0.0231934	-0.00915527
-0.0360107	0.0195313	-0.0164795
-0.0354004	0.0125122	-0.0228882
-0.032959	0.00518799	-0.027771
-0.0302124	-0.00152588	-0.0317383
-0.0265503	-0.00823975	-0.03479
-0.0192261	-0.0177002	-0.0369263
-0.00915527	-0.0299072	-0.0390625
0	-0.0408936	-0.0408936
0.00244141	-0.0457764	-0.043335
-0.00427246	-0.043335	-0.0476074
-0.0125122	-0.0384521	-0.0509644
-0.0167847	-0.0360107	-0.0527954
-0.0231934	-0.0332642	-0.0564575
-0.032959	-0.0262451	-0.0592041
-0.0421143	-0.0170898	-0.0592041
-0.0479126	-0.00915527	-0.0570679
-0.0521851	-0.00366211	-0.0558472
-0.055542	-0.000915527	-0.0564575
-0.0570679	0.000305176	-0.0567627
-0.0546265	-0.000610352	-0.0552368
-0.050354	-0.00244141	-0.0527954
-0.0476074	-0.00366211	-0.0512695
-0.0473022	-0.00427246	-0.0515747
-0.0479126	-0.00518799	-0.0531006
-0.0485229	-0.00762939	-0.0561523
-0.0494385	-0.00915527	-0.0585938
-0.0494385	-0.00854492	-0.0579834
-0.0485229	-0.00762939	-0.0561523
-0.0479126	-0.00732422	-0.0552368
-0.0488281	-0.00793457	-0.0567627
-0.0494385	-0.010376	-0.0598145
-0.0488281	-0.0131226	-0.0619507
-0.0476074	-0.0143433	-0.0619507
-0.0485229	-0.0128174	-0.0613403
-0.0491333	-0.0106812	-0.0598145
-0.0473022	-0.0109863	-0.0582886
-0.0439453	-0.0119019	-0.0558472
-0.0405884	-0.0115967	-0.0521851
-0.0378418	-0.0100708	-0.0479126
-0.0341797	-0.0088501	-0.0430298
-0.0299072	-0.00793457	-0.0378418
-0.0259399	-0.00854492	-0.0344849
-0.0250244	-0.0088501	-0.0338745
-0.0320435	-0.00457764	-0.0366211
-0.0473022	0.00793457	-0.0393677
-0.0592041	0.0189209	-0.0402832
-0.0616455	0.0210571	-0.0405884
-0.0595093	0.017395	-0.0421143
-0.0619507	0.0167847	-0.045166
-0.065918	0.0183105	-0.0476074
-0.0653076	0.0167847	-0.0485229
-0.0576782	0.0109863	-0.0466919
-0.0457764	0.00274658	-0.0430298
-0.0317383	-0.00854492	-0.0402832
-0.0192261	-0.0201416	-0.0393677
-0.012207	-0.027771	-0.039978
-0.00976563	-0.0320435	-0.0418091
-0.00854492	-0.03479	-0.043335
-0.00976563	-0.0344849	-0.0442505
-0.0137329	-0.0317383	-0.0454712
-0.0177002	-0.0292969	-0.0469971
-0.0216675	-0.0262451	-0.0479126
-0.0231934	-0.0234985	-0.0466919
-0.0222778	-0.0222778	-0.0445557
-0.0216675	-0.0213623	-0.0430298
-0.022583	-0.0201416	-0.0427246
-0.0234985	-0.0186157	-0.0421143
-0.0222778	-0.0170898	-0.0393677
-0.0204468	-0.0170898	-0.0375366
-0.0180054	-0.0177002	-0.0357056
-0.0164795	-0.0186157	-0.0350952
-0.0180054	-0.0192261	-0.0372314
-0.0204468	-0.0198364	-0.0402832
-0.0201416	-0.020752	-0.0408936
-0.0180054	-0.0219727	-0.039978
-0.0158691	-0.0231934	-0.0390625
-0.015564	-0.0241089	-0.0396729
-0.0161743	-0.0241089	-0.0402832
-0.0119019	-0.0231934	-0.0350952
-0.00457764	-0.0228882	-0.0274658
0.00244141	-0.0234985	-0.0210571
0.00854492	-0.0238037	-0.0152588
0.0128174	-0.0234985	-0.0106812
0.0158691	-0.0231934	-0.00732422
0.0177002	-0.0231934	-0.00549316
0.0149536	-0.0210571	-0.00610352
0.00701904	-0.0158691	-0.0088501
-0.00366211	-0.0088501	-0.0125122
-0.0146484	-0.00244141	-0.0170898
-0.0250244	0.0012207	-0.0238037
-0.0341797	0.00427246	-0.0299072
-0.0390625	0.00701904	-0.0320435
-0.038147	0.00671387	-0.0314331
-0.0338745	0.00457764	-0.0292969
-0.0286865	0.00244141	-0.0262451
-0.0195313	-0.00213623	-0.0216675
-0.00732422	-0.00976563	-0.0170898
0.00427246	-0.0186157	-0.0143433
0.0115967	-0.0256348	-0.0140381
0.0125122	-0.0280762	-0.015564
0.00762939	-0.0271606	-0.0195313
0.000610352	-0.0256348	-0.0250244
-0.00640869	-0.0234985	-0.0299072
-0.0128174	-0.0216675	-0.0344849
-0.0180054	-0.0201416	-0.038147
-0.0213623	-0.0204468	-0.0418091
-0.0222778	-0.022583	-0.0448608
-0.0192261	-0.0247192	-0.0439453
-0.0146484	-0.0259399	-0.0405884
-0.010376	-0.0271606	-0.0375366
-0.00610352	-0.0296021	-0.0357056
-0.00183105	-0.0326538	-0.0344849
0.0012207	-0.0344849	-0.0332642
0.0012207	-0.0344849	-0.0332642
-0.000915527	-0.0338745	-0.03479
-0.00549316	-0.0320435	-0.0375366
-0.0119019	-0.0268555	-0.0387573
-0.0183105	-0.020752	-0.0390625
-0.022583	-0.0161743	-0.0387573
-0.0241089	-0.0140381	-0.038147
-0.0234985	-0.0140381	-0.0375366
-0.0216675	-0.0146484	-0.0363159
-0.0201416	-0.0143433	-0.0344849
-0.0204468	-0.0125122	-0.032959
-0.020752	-0.0115967	-0.0323486
-0.017395	-0.0137329	-0.0311279
-0.0109863	-0.0177002	-0.0286865
-0.00518799	-0.020752	-0.0259399
-0.00396729	-0.0204468	-0.0244141
-0.00671387	-0.0183105	-0.0250244
-0.00793457	-0.0170898	-0.0250244
-0.00457764	-0.0161743	-0.020752
0.000915527	-0.0158691	-0.0149536
0.00457764	-0.0167847	-0.012207
0.00335693	-0.0152588	-0.0119019
-0.0012207	-0.0106812	-0.0119019
-0.00732422	-0.00427246	-0.0115967
-0.0140381	0.00152588	-0.0125122
-0.0222778	0.00549316	-0.0167847
-0.0308228	0.00823975	-0.022583
-0.0375366	0.0112915	-0.0262451
-0.0436401	0.0140381	-0.0296021
-0.0473022	0.0143433	-0.032959
-0.045166	0.0128174	-0.0323486
-0.0402832	0.00946045	-0.0308228
-0.0354004	0.00518799	-0.0302124
-0.0296021	-0.0012207	-0.0308228
-0.0201416	-0.0088501	-0.0289917
-0.00823975	-0.0177002	-0.0259399
0.000305176	-0.0231934	-0.0228882
0	-0.0210571	-0.0210571
-0.00366211	-0.0177002	-0.0213623
-0.00762939	-0.0167847	-0.0244141
-0.0128174	-0.015564	-0.0283813
-0.0189209	-0.012207	-0.0311279
-0.0247192	-0.00793457	-0.0326538
-0.0292969	-0.00427246	-0.0335693
-0.032959	-0.00183105	-0.03479
-0.0341797	-0.000610352	-0.03479
-0.0335693	0	-0.0335693
-0.0314331	-0.000610352	-0.0320435
-0.027771	-0.00244141	-0.0302124
-0.0228882	-0.00518799	-0.0280762
-0.017395	-0.00823975	-0.0256348
-0.0137329	-0.00946045	-0.0231934
-0.012207	-0.00976563	-0.0219727
-0.010376	-0.0115967	-0.0219727
-0.00732422	-0.0143433	-0.0216675
-0.00671387	-0.0158691	-0.022583
-0.00762939	-0.0158691	-0.0234985
-0.0088501	-0.015564	-0.0244141
-0.0115967	-0.0137329	-0.0253296
-0.015564	-0.0106812	-0.0262451
-0.020752	-0.00549316	-0.0262451
-0.0256348	-0.0012207	-0.0268555
-0.0262451	-0.00305176	-0.0292969
-0.0219727	-0.00762939	-0.0296021
