L I	L III	L II(Calc.)
0.039978	-0.0457764	-0.00579834
0.0494385	-0.0524902	-0.00305176
0.0598145	-0.0595093	0.000305176
0.0714111	-0.0671387	0.00427246
0.0827026	-0.0744629	0.00823975
0.0927734	-0.0817871	0.0109863
0.102844	-0.0888062	0.0140381
0.113525	-0.0952148	0.0183105
0.121765	-0.0985718	0.0231934
0.127563	-0.098877	0.0286865
0.13092	-0.0952148	0.0357056
0.131531	-0.0891113	0.0424194
0.132751	-0.0836182	0.0491333
0.134277	-0.0799561	0.0543213
0.135498	-0.0765991	0.0588989
0.135498	-0.0732422	0.0622559
0.137024	-0.0714111	0.0656128
0.140991	-0.0726318	0.0683594
0.145874	-0.0738525	0.0720215
0.150146	-0.0744629	0.0756836
0.155945	-0.0762939	0.0796509
0.163574	-0.0793457	0.0842285
0.170898	-0.0814819	0.0894165
0.175476	-0.0808716	0.0946045
0.177002	-0.0772095	0.0997925
0.176392	-0.0720215	0.10437
0.172119	-0.0637817	0.108337
0.16571	-0.0540161	0.111694
0.156555	-0.0411987	0.115356
0.144043	-0.0256348	0.118408
0.135803	-0.0143433	0.12146
0.134888	-0.010376	0.124512
0.138855	-0.0112915	0.127563
0.144043	-0.0143433	0.1297
0.149231	-0.0170898	0.132141
0.151672	-0.0180054	0.133667
0.152588	-0.017395	0.135193
0.15564	-0.0195313	0.136108
0.161438	-0.0250244	0.136414
0.165405	-0.0302124	0.135193
0.16449	-0.0317383	0.132751
0.158081	-0.0286865	0.129395
0.147095	-0.0219727	0.125122
0.135193	-0.0143433	0.12085
0.124207	-0.00762939	0.116577
0.113831	-0.00213623	0.111694
0.105896	-0.000915527	0.10498
0.101624	-0.00366211	0.0979614
0.0952148	-0.00549316	0.0897217
0.0817871	0.000610352	0.0823975
0.0662231	0.00915527	0.0753784
0.055542	0.0131226	0.0686646
0.0488281	0.0125122	0.0613403
0.0418091	0.012207	0.0540161
0.0323486	0.0137329	0.0460815
0.020752	0.0164795	0.0372314
0.00915527	0.0183105	0.0274658
0.000610352	0.0183105	0.0189209
-0.00396729	0.0164795	0.0125122
-0.00518799	0.0143433	0.00915527
-0.00427246	0.0112915	0.00701904
-0.00152588	0.00518799	0.00366211
0.00213623	-0.00213623	0
0.00213623	-0.00366211	-0.00152588
-0.0012207	0	-0.0012207
-0.00305176	0.00183105	-0.0012207
-0.00244141	0	-0.00244141
-0.00183105	-0.00213623	-0.00396729
-0.00274658	-0.00366211	-0.00640869
-0.00488281	-0.00488281	-0.00976563
-0.00823975	-0.00518799	-0.0134277
-0.0119019	-0.00549316	-0.017395
-0.0149536	-0.00671387	-0.0216675
-0.0180054	-0.00732422	-0.0253296
-0.0201416	-0.00701904	-0.0271606
-0.0189209	-0.00671387	-0.0256348
-0.0183105	-0.00488281	-0.0231934
-0.0204468	-0.000610352	-0.0210571
-0.0222778	0.00305176	-0.0192261
-0.0219727	0.00549316	-0.0164795
-0.0213623	0.00701904	-0.0143433
-0.0201416	0.00823975	-0.0119019
-0.0186157	0.00793457	-0.0106812
-0.0180054	0.00701904	-0.0109863
-0.0164795	0.00457764	-0.0119019
-0.0146484	0.00183105	-0.0128174
-0.012207	-0.00183105	-0.0140381
-0.00946045	-0.00549316	-0.0149536
-0.00640869	-0.00946045	-0.0158691
-0.00335693	-0.0131226	-0.0164795
-0.000915527	-0.0161743	-0.0170898
0	-0.0177002	-0.0177002
-0.00152588	-0.0161743	-0.0177002
-0.00579834	-0.0128174	-0.0186157
-0.010376	-0.00946045	-0.0198364
-0.0106812	-0.00915527	-0.0198364
-0.00579834	-0.0106812	-0.0164795
-0.00274658	-0.0100708	-0.0128174
-0.00457764	-0.00640869	-0.0109863
-0.00793457	-0.00213623	-0.0100708
-0.00915527	0.000915527	-0.00823975
-0.00762939	0.00183105	-0.00579834
-0.00457764	0.0012207	-0.00335693
-0.0012207	-0.000305176	-0.00152588
0.0012207	-0.00183105	-0.000610352
0.00183105	-0.00335693	-0.00152588
0.00183105	-0.00457764	-0.00274658
0.00152588	-0.00640869	-0.00488281
0.00213623	-0.00854492	-0.00640869
0.00396729	-0.0106812	-0.00671387
0.00518799	-0.012207	-0.00701904
0.00488281	-0.0131226	-0.00823975
0.00396729	-0.0134277	-0.00946045
0.00213623	-0.0125122	-0.010376
0.000915527	-0.0109863	-0.0100708
0.0012207	-0.00946045	-0.00823975
0.00183105	-0.00762939	-0.00579834
-0.000610352	-0.00305176	-0.00366211
-0.00427246	0.00213623	-0.00213623
-0.00488281	0.00396729	-0.000915527
-0.00335693	0.00366211	0.000305176
-0.00152588	0.00335693	0.00183105
0.000305176	0.00366211	0.00396729
0.00152588	0.00335693	0.00488281
0.00457764	0.000915527	0.00549316
0.00640869	-0.00183105	0.00457764
0.00518799	-0.00152588	0.00366211
0.00610352	-0.00274658	0.00335693
0.0100708	-0.00732422	0.00274658
0.0125122	-0.0119019	0.000610352
0.0115967	-0.0137329	-0.00213623
0.00976563	-0.0140381	-0.00427246
0.00915527	-0.0152588	-0.00610352
0.0100708	-0.0177002	-0.00762939
0.0125122	-0.0219727	-0.00946045
0.015564	-0.0253296	-0.00976563
0.0198364	-0.0292969	-0.00946045
0.0241089	-0.0338745	-0.00976563
0.0271606	-0.0375366	-0.010376
0.0296021	-0.0396729	-0.0100708
0.032959	-0.0415039	-0.00854492
0.0363159	-0.043335	-0.00701904
0.0360107	-0.0411987	-0.00518799
0.0341797	-0.0375366	-0.00335693
0.0326538	-0.0341797	-0.00152588
0.0305176	-0.0314331	-0.000915527
0.0274658	-0.0283813	-0.000915527
0.022583	-0.0247192	-0.00213623
0.0164795	-0.0210571	-0.00457764
0.0100708	-0.0177002	-0.00762939
0.00610352	-0.0152588	-0.00915527
0.00518799	-0.0143433	-0.00915527
0.00518799	-0.0143433	-0.00915527
0.00335693	-0.0131226	-0.00976563
0.000915527	-0.0109863	-0.0100708
-0.000610352	-0.00976563	-0.010376
-0.000305176	-0.00915527	-0.00946045
0.00152588	-0.00946045	-0.00793457
0.00549316	-0.0119019	-0.00640869
0.00946045	-0.0149536	-0.00549316
0.0106812	-0.017395	-0.00671387
0.00915527	-0.0183105	-0.00915527
0.00579834	-0.017395	-0.0115967
-0.000610352	-0.0128174	-0.0134277
-0.00823975	-0.00732422	-0.015564
-0.0115967	-0.00610352	-0.0177002
-0.0112915	-0.00701904	-0.0183105
-0.0106812	-0.00793457	-0.0186157
-0.0112915	-0.00732422	-0.0186157
-0.0119019	-0.00610352	-0.0180054
-0.00976563	-0.00488281	-0.0146484
-0.00579834	-0.00518799	-0.0109863
-0.000610352	-0.00793457	-0.00854492
0.00488281	-0.0125122	-0.00762939
0.012207	-0.0177002	-0.00549316
0.0170898	-0.020752	-0.00366211
0.0152588	-0.0183105	-0.00305176
0.0115967	-0.0140381	-0.00244141
0.00915527	-0.0112915	-0.00213623
0.00762939	-0.0100708	-0.00244141
0.00732422	-0.00976563	-0.00244141
0.00732422	-0.010376	-0.00305176
0.00823975	-0.0115967	-0.00335693
0.0128174	-0.0146484	-0.00183105
0.0180054	-0.0189209	-0.000915527
0.020752	-0.0219727	-0.0012207
0.0231934	-0.0256348	-0.00244141
0.0259399	-0.0299072	-0.00396729
0.0271606	-0.0320435	-0.00488281
0.0247192	-0.0305176	-0.00579834
0.0210571	-0.0280762	-0.00701904
0.0186157	-0.0268555	-0.00823975
0.0170898	-0.0259399	-0.0088501
0.0152588	-0.0241089	-0.0088501
0.0131226	-0.0219727	-0.0088501
0.012207	-0.0210571	-0.0088501
0.0125122	-0.0204468	-0.00793457
0.0112915	-0.0189209	-0.00762939
0.0088501	-0.0170898	-0.00823975
0.00640869	-0.0167847	-0.010376
0.00457764	-0.0161743	-0.0115967
0.0012207	-0.0137329	-0.0125122
-0.00366211	-0.0106812	-0.0143433
-0.00732422	-0.0088501	-0.0161743
-0.00732422	-0.00976563	-0.0170898
-0.00549316	-0.0119019	-0.017395
-0.00488281	-0.012207	-0.0170898
-0.00396729	-0.0125122	-0.0164795
-0.000915527	-0.0140381	-0.0149536
0.00488281	-0.017395	-0.0125122
0.0119019	-0.0213623	-0.00946045
0.0180054	-0.0256348	-0.00762939
0.0241089	-0.0305176	-0.00640869
0.027771	-0.0344849	-0.00671387
0.0262451	-0.0341797	-0.00793457
0.0210571	-0.0311279	-0.0100708
0.0134277	-0.0268555	-0.0134277
0.00640869	-0.0228882	-0.0164795
-0.000610352	-0.0170898	-0.0177002
-0.00701904	-0.0115967	-0.0186157
-0.0115967	-0.00823975	-0.0198364
-0.0143433	-0.00488281	-0.0192261
-0.0186157	0.000915527	-0.0177002
-0.0219727	0.00579834	-0.0161743
-0.020752	0.00610352	-0.0146484
-0.0149536	0.00244141	-0.0125122
-0.00732422	-0.00335693	-0.0106812
0.000915527	-0.00976563	-0.0088501
0.00854492	-0.0161743	-0.00762939
0.0128174	-0.0210571	-0.00823975
0.0128174	-0.0219727	-0.00915527
0.0088501	-0.0195313	-0.0106812
0.00640869	-0.0192261	-0.0128174
0.00610352	-0.0213623	-0.0152588
0.00488281	-0.022583	-0.0177002
0.0012207	-0.0219727	-0.020752
-0.00244141	-0.0201416	-0.022583
-0.00335693	-0.0198364	-0.0231934
-0.000610352	-0.0213623	-0.0219727
0.00457764	-0.0238037	-0.0192261
0.0106812	-0.0262451	-0.015564
0.0164795	-0.0283813	-0.0119019
0.0231934	-0.0296021	-0.00640869
0.0296021	-0.0292969	0.000305176
0.032959	-0.0268555	0.00610352
0.0332642	-0.0222778	0.0109863
0.0311279	-0.0164795	0.0146484
0.0286865	-0.0115967	0.0170898
0.0262451	-0.00854492	0.0177002
0.0213623	-0.00488281	0.0164795
0.0146484	-0.000915527	0.0137329
0.00915527	0.00152588	0.0106812
0.00762939	0.00244141	0.0100708
0.00701904	0.00244141	0.00946045
0.00549316	0.00335693	0.0088501
0.00640869	0.00244141	0.0088501
0.0100708	0.000305176	0.010376
0.0140381	-0.00183105	0.012207
0.0164795	-0.00244141	0.0140381
0.0170898	-0.00183105	0.0152588
0.0192261	-0.0012207	0.0180054
0.0231934	-0.000915527	0.0222778
0.0283813	-0.00152588	0.0268555
0.0332642	-0.00305176	0.0302124
0.0341797	-0.00244141	0.0317383
0.0320435	0.00152588	0.0335693
0.0292969	0.00579834	0.0350952
0.0271606	0.0106812	0.0378418
0.0286865	0.0137329	0.0424194
0.0326538	0.0137329	0.0463867
0.032959	0.0149536	0.0479126
0.0299072	0.0170898	0.0469971
0.0271606	0.017395	0.0445557
0.0286865	0.0143433	0.0430298
0.0335693	0.00762939	0.0411987
0.039978	-0.000610352	0.0393677
0.0442505	-0.00793457	0.0363159
0.0473022	-0.0143433	0.032959
0.0497437	-0.0204468	0.0292969
0.0509644	-0.0244141	0.0265503
0.0521851	-0.0280762	0.0241089
0.0549316	-0.0338745	0.0210571
0.0579834	-0.039978	0.0180054
0.0549316	-0.0402832	0.0146484
0.0457764	-0.0344849	0.0112915
0.0360107	-0.0283813	0.00762939
0.0289917	-0.0256348	0.00335693
0.0241089	-0.0253296	-0.0012207
0.0183105	-0.0250244	-0.00671387
0.0112915	-0.0234985	-0.012207
0.00366211	-0.0210571	-0.017395
-0.00488281	-0.017395	-0.0222778
-0.0106812	-0.015564	-0.0262451
-0.0137329	-0.0164795	-0.0302124
-0.0146484	-0.0183105	-0.032959
-0.0134277	-0.0210571	-0.0344849
-0.010376	-0.0244141	-0.03479
-0.00732422	-0.0280762	-0.0354004
-0.00305176	-0.0314331	-0.0344849
0.00244141	-0.0344849	-0.0320435
0.00793457	-0.0369263	-0.0289917
0.0125122	-0.0387573	-0.0262451
0.0146484	-0.0396729	-0.0250244
0.0146484	-0.0396729	-0.0250244
0.0134277	-0.0387573	-0.0253296
0.0119019	-0.0369263	-0.0250244
0.0106812	-0.0357056	-0.0250244
0.00915527	-0.0350952	-0.0259399
0.00640869	-0.03479	-0.0283813
0.000610352	-0.0323486	-0.0317383
-0.00762939	-0.0268555	-0.0344849
-0.0134277	-0.022583	-0.0360107
-0.0177002	-0.0180054	-0.0357056
-0.0213623	-0.0131226	-0.0344849
-0.0253296	-0.00793457	-0.0332642
-0.0299072	-0.00335693	-0.0332642
-0.0320435	-0.00183105	-0.0338745
-0.0323486	-0.00274658	-0.0350952
-0.0326538	-0.00518799	-0.0378418
-0.0326538	-0.0088501	-0.0415039
-0.0302124	-0.0152588	-0.0454712
-0.0283813	-0.0222778	-0.0506592
-0.0296021	-0.0265503	-0.0561523
-0.0271606	-0.0317383	-0.0588989
-0.0143433	-0.0411987	-0.055542
0.00610352	-0.0512695	-0.045166
0.0305176	-0.0567627	-0.0262451
0.0570679	-0.0540161	0.00305176
0.0857544	-0.0418091	0.0439453
0.119019	-0.0201416	0.098877
0.158997	0.00793457	0.166931
0.204468	0.0408936	0.245361
0.248108	0.0805664	0.328674
0.282898	0.127869	0.410767
0.303955	0.182495	0.48645
0.310059	0.241089	0.551147
0.301514	0.29541	0.596924
0.2771	0.339966	0.617065
0.23407	0.37323	0.6073
0.173035	0.395203	0.568237
0.0985718	0.404968	0.50354
0.0180054	0.401306	0.419312
-0.0631714	0.384216	0.321045
-0.13916	0.35614	0.21698
-0.204773	0.318909	0.114136
-0.255432	0.275574	0.0201416
-0.288391	0.227966	-0.0604248
-0.301514	0.178528	-0.122986
-0.29541	0.130005	-0.165405
-0.274658	0.0854492	-0.189209
-0.244141	0.0469971	-0.197144
-0.207825	0.0137329	-0.194092
-0.167542	-0.0158691	-0.183411
-0.130615	-0.0387573	-0.169373
-0.101013	-0.0534058	-0.154419
-0.0778198	-0.0622559	-0.140076
-0.0604248	-0.0668335	-0.127258
-0.0506592	-0.0653076	-0.115967
-0.0469971	-0.0585938	-0.105591
-0.0448608	-0.0512695	-0.0961304
-0.0411987	-0.0473022	-0.088501
-0.0366211	-0.0460815	-0.0827026
-0.0344849	-0.0448608	-0.0793457
-0.0332642	-0.0430298	-0.0762939
-0.0289917	-0.0424194	-0.0714111
-0.0231934	-0.0436401	-0.0668335
-0.0195313	-0.0448608	-0.0643921
-0.0177002	-0.0454712	-0.0631714
-0.0164795	-0.0457764	-0.0622559
-0.0158691	-0.045166	-0.0610352
-0.0177002	-0.0411987	-0.0588989
-0.0238037	-0.0350952	-0.0588989
-0.0292969	-0.0305176	-0.0598145
-0.0296021	-0.0302124	-0.0598145
-0.0253296	-0.0335693	-0.0588989
-0.0228882	-0.0366211	-0.0595093
-0.0259399	-0.0350952	-0.0610352
-0.0274658	-0.0338745	-0.0613403
-0.022583	-0.0375366	-0.0601196
-0.0161743	-0.0427246	-0.0588989
-0.0131226	-0.0454712	-0.0585938
-0.0115967	-0.0457764	-0.057373
-0.00946045	-0.045166	-0.0546265
-0.00732422	-0.043335	-0.0506592
-0.00488281	-0.0418091	-0.0466919
-0.00335693	-0.0408936	-0.0442505
-0.00244141	-0.0405884	-0.0430298
-0.0012207	-0.0415039	-0.0427246
-0.000305176	-0.0427246	-0.0430298
0.000610352	-0.0445557	-0.0439453
0.0012207	-0.0463867	-0.045166
0.000915527	-0.0482178	-0.0473022
0.000915527	-0.0500488	-0.0491333
0.000305176	-0.0509644	-0.0506592
-0.0012207	-0.0506592	-0.0518799
-0.00366211	-0.0494385	-0.0531006
-0.00823975	-0.0463867	-0.0546265
-0.015564	-0.0393677	-0.0549316
-0.0231934	-0.0314331	-0.0546265
-0.0271606	-0.0268555	-0.0540161
-0.0283813	-0.0256348	-0.0540161
-0.0262451	-0.0268555	-0.0531006
-0.0219727	-0.0289917	-0.0509644
-0.017395	-0.0308228	-0.0482178
-0.0131226	-0.0332642	-0.0463867
-0.00793457	-0.0375366	-0.0454712
-0.000305176	-0.0445557	-0.0448608
0.00762939	-0.0512695	-0.0436401
0.0125122	-0.0546265	-0.0421143
0.0146484	-0.055542	-0.0408936
0.0164795	-0.0570679	-0.0405884
0.0192261	-0.0598145	-0.0405884
0.0201416	-0.0613403	-0.0411987
0.0180054	-0.0595093	-0.0415039
0.0143433	-0.0561523	-0.0418091
0.0115967	-0.0534058	-0.0418091
0.0128174	-0.0543213	-0.0415039
0.0170898	-0.0579834	-0.0408936
0.0189209	-0.0592041	-0.0402832
0.0195313	-0.0585938	-0.0390625
0.022583	-0.0582886	-0.0357056
0.0286865	-0.0595093	-0.0308228
0.0357056	-0.0622559	-0.0265503
0.0436401	-0.0646973	-0.0210571
0.0509644	-0.0643921	-0.0134277
0.0561523	-0.0622559	-0.00610352
0.0601196	-0.0604248	-0.000305176
0.0650024	-0.0598145	0.00518799
0.0708008	-0.0604248	0.010376
0.0765991	-0.0601196	0.0164795
0.0811768	-0.0585938	0.022583
0.0823975	-0.0561523	0.0262451
0.0823975	-0.0540161	0.0283813
0.0860596	-0.0546265	0.0314331
0.090332	-0.0546265	0.0357056
0.093689	-0.0524902	0.0411987
0.0991821	-0.0518799	0.0473022
0.106812	-0.0540161	0.0527954
0.115967	-0.0558472	0.0601196
0.126648	-0.0570679	0.0695801
0.137634	-0.0585938	0.0790405
0.148926	-0.0610352	0.0878906
0.159912	-0.0634766	0.0964355
0.168457	-0.0640869	0.10437
0.175171	-0.0634766	0.111694
0.180664	-0.0619507	0.118713
0.184937	-0.0592041	0.125732
0.188293	-0.0558472	0.132446
0.19104	-0.0521851	0.138855
0.194397	-0.0497437	0.144653
0.198364	-0.0476074	0.150757
0.202026	-0.045166	0.15686
0.205994	-0.0430298	0.162964
0.211487	-0.0430298	0.168457
0.218506	-0.0439453	0.174561
0.223999	-0.0445557	0.179443
0.227051	-0.0427246	0.184326
0.230103	-0.039978	0.190125
0.233459	-0.0372314	0.196228
0.232849	-0.0323486	0.2005
0.227356	-0.0241089	0.203247
0.219116	-0.0140381	0.205078
0.210571	-0.00457764	0.205994
0.203247	0.00244141	0.205688
0.197449	0.00701904	0.204468
0.191345	0.010376	0.201721
0.183105	0.0134277	0.196533
0.176086	0.0143433	0.19043
0.172729	0.0119019	0.184631
0.172119	0.00762939	0.179749
0.171204	0.00366211	0.174866
0.168762	0.00152588	0.170288
0.163879	0.00213623	0.166016
0.15625	0.00518799	0.161438
0.148926	0.00732422	0.15625
0.143738	0.00762939	0.151367
0.137329	0.0088501	0.146179
0.127258	0.0131226	0.140381
0.115051	0.0183105	0.133362
0.104065	0.0216675	0.125732
0.0958252	0.0216675	0.117493
0.0900269	0.0198364	0.109863
0.0848389	0.0183105	0.103149
0.0790405	0.0180054	0.0970459
0.0735474	0.0177002	0.0912476
0.0692749	0.0161743	0.0854492
0.0653076	0.0146484	0.0799561
0.0616455	0.0137329	0.0753784
0.0588989	0.0143433	0.0732422
0.0570679	0.0149536	0.0720215
0.0552368	0.0140381	0.0692749
0.0521851	0.0134277	0.0656128
0.0482178	0.0137329	0.0619507
0.0463867	0.0128174	0.0592041
0.0473022	0.00946045	0.0567627
0.0488281	0.00549316	0.0543213
0.0500488	0.00244141	0.0524902
0.0500488	0.000915527	0.0509644
0.0497437	-0.0012207	0.0485229
0.0512695	-0.00427246	0.0469971
0.0579834	-0.00793457	0.0500488
0.0653076	-0.0115967	0.0537109
0.0683594	-0.0125122	0.0558472
0.0662231	-0.00946045	0.0567627
0.0628662	-0.00549316	0.057373
0.0616455	-0.00305176	0.0585938
0.0622559	-0.00274658	0.0595093
0.0634766	-0.00335693	0.0601196
0.0619507	-0.00274658	0.0592041
0.0549316	0.00213623	0.0570679
0.0439453	0.00976563	0.0537109
0.0338745	0.015564	0.0494385
0.0292969	0.0164795	0.0457764
0.0286865	0.0134277	0.0421143
0.0296021	0.010376	0.039978
0.0302124	0.00915527	0.0393677
0.0305176	0.0088501	0.0393677
0.0305176	0.00854492	0.0390625
0.0341797	0.00640869	0.0405884
0.039978	0.00366211	0.0436401
0.0469971	0.000305176	0.0473022
0.0527954	-0.00244141	0.050354
0.0570679	-0.00366211	0.0534058
0.0595093	-0.00366211	0.0558472
0.06073	-0.00274658	0.0579834
0.0613403	-0.00152588	0.0598145
0.057373	0.00274658	0.0601196
0.0512695	0.00823975	0.0595093
0.0439453	0.0140381	0.0579834
0.0369263	0.0183105	0.0552368
0.0314331	0.0210571	0.0524902
0.0271606	0.0228882	0.0500488
0.0241089	0.0247192	0.0488281
0.0238037	0.0244141	0.0482178
0.0262451	0.0216675	0.0479126
0.0296021	0.0183105	0.0479126
0.0350952	0.0134277	0.0485229
0.0408936	0.00854492	0.0494385
0.043335	0.00671387	0.0500488
0.0457764	0.00427246	0.0500488
0.0500488	-0.000610352	0.0494385
0.0518799	-0.00366211	0.0482178
0.0485229	-0.00213623	0.0463867
0.0411987	0.00244141	0.0436401
0.032959	0.00701904	0.039978
0.0259399	0.0100708	0.0360107
0.0228882	0.0112915	0.0341797
0.0250244	0.010376	0.0354004
0.0271606	0.00854492	0.0357056
0.0274658	0.00701904	0.0344849
0.0299072	0.00549316	0.0354004
0.03479	0.00427246	0.0390625
0.0387573	0.00274658	0.0415039
0.0411987	0.00152588	0.0427246
0.0415039	0.00152588	0.0430298
0.0384521	0.00366211	0.0421143
0.0323486	0.00762939	0.039978
0.0250244	0.0119019	0.0369263
0.0161743	0.0146484	0.0308228
0.00793457	0.0152588	0.0231934
0.00183105	0.0137329	0.015564
-0.00152588	0.0115967	0.0100708
-0.00274658	0.00946045	0.00671387
-0.00274658	0.00732422	0.00457764
-0.0012207	0.00457764	0.00335693
0.00244141	0.000610352	0.00305176
0.00854492	-0.00488281	0.00366211
0.0152588	-0.00946045	0.00579834
0.0201416	-0.0119019	0.00823975
0.0244141	-0.0140381	0.010376
0.0283813	-0.0167847	0.0115967
0.0292969	-0.0180054	0.0112915
0.0247192	-0.0149536	0.00976563
0.0167847	-0.0100708	0.00671387
0.0106812	-0.00701904	0.00366211
0.00701904	-0.00671387	0.000305176
0.00213623	-0.00457764	-0.00244141
-0.00518799	0.000305176	-0.00488281
-0.0115967	0.00518799	-0.00640869
-0.0152588	0.00762939	-0.00762939
-0.0167847	0.00762939	-0.00915527
-0.0158691	0.00671387	-0.00915527
-0.0152588	0.00762939	-0.00762939
-0.0146484	0.00732422	-0.00732422
-0.0125122	0.00427246	-0.00823975
-0.010376	0.0012207	-0.00915527
-0.0119019	0.00152588	-0.010376
-0.0161743	0.00396729	-0.012207
-0.0198364	0.00579834	-0.0140381
-0.0241089	0.00793457	-0.0161743
-0.0308228	0.012207	-0.0186157
-0.0366211	0.0158691	-0.020752
-0.0384521	0.015564	-0.0228882
-0.0372314	0.0125122	-0.0247192
-0.0350952	0.00823975	-0.0268555
-0.0320435	0.00366211	-0.0283813
-0.027771	-0.00183105	-0.0296021
-0.0216675	-0.00793457	-0.0296021
-0.0161743	-0.0143433	-0.0305176
-0.0131226	-0.0189209	-0.0320435
-0.0128174	-0.0213623	-0.0341797
-0.0128174	-0.0222778	-0.0350952
-0.0128174	-0.0213623	-0.0341797
-0.015564	-0.017395	-0.032959
-0.0222778	-0.00946045	-0.0317383
-0.0317383	0.000915527	-0.0308228
-0.0415039	0.0115967	-0.0299072
-0.0500488	0.0198364	-0.0302124
-0.0552368	0.0238037	-0.0314331
-0.0564575	0.0247192	-0.0317383
-0.0540161	0.0238037	-0.0302124
-0.0485229	0.0213623	-0.0271606
-0.0430298	0.0180054	-0.0250244
-0.0372314	0.0128174	-0.0244141
-0.0326538	0.00793457	-0.0247192
-0.0314331	0.00579834	-0.0256348
-0.0305176	0.00427246	-0.0262451
-0.0280762	0.000610352	-0.0274658
-0.0253296	-0.00213623	-0.0274658
-0.0250244	-0.00244141	-0.0274658
-0.0283813	-0.000305176	-0.0286865
-0.0341797	0.00427246	-0.0299072
-0.0424194	0.0106812	-0.0317383
-0.0494385	0.0161743	-0.0332642
-0.0531006	0.0180054	-0.0350952
-0.0527954	0.0170898	-0.0357056
-0.050354	0.0158691	-0.0344849
-0.0473022	0.0152588	-0.0320435
-0.0439453	0.0143433	-0.0296021
-0.0393677	0.0115967	-0.027771
-0.0344849	0.00732422	-0.0271606
-0.0292969	0.00244141	-0.0268555
-0.0238037	-0.00274658	-0.0265503
-0.020752	-0.00579834	-0.0265503
-0.0213623	-0.00579834	-0.0271606
-0.0244141	-0.00335693	-0.027771
-0.0305176	0.00335693	-0.0271606
-0.038147	0.0109863	-0.0271606
-0.0436401	0.0161743	-0.0274658
-0.0479126	0.0198364	-0.0280762
-0.0527954	0.0244141	-0.0283813
-0.0582886	0.0292969	-0.0289917
-0.062561	0.032959	-0.0296021
-0.0640869	0.0338745	-0.0302124
-0.0634766	0.0326538	-0.0308228
-0.0619507	0.0308228	-0.0311279
-0.0598145	0.0283813	-0.0314331
-0.0564575	0.0247192	-0.0317383
-0.0527954	0.0198364	-0.032959
-0.0500488	0.0152588	-0.03479
-0.0482178	0.0131226	-0.0350952
-0.0469971	0.0128174	-0.0341797
-0.0448608	0.0115967	-0.0332642
-0.0408936	0.00823975	-0.0326538
-0.0357056	0.00366211	-0.0320435
-0.032959	0.000610352	-0.0323486
-0.0332642	-0.000610352	-0.0338745
